0.0159,0.3217,-0.6267294967200262,0.7792368946225935
0.0129,0.3248,-0.5935011619745201,-0.8048331322298395
0.0129,0.3217,0.8048331322298397,0.5935011619745202
0.019,0.3217,-0.5935011619745201,-0.8048331322298395
0.019,0.3186,0.7410550038563185,0.6714443247652868
0.0251,0.3217,0.5935011619745201,0.8048331322298395
0.0251,0.3248,0.5935011619745202,0.8048331322298397
0.0251,0.3309,0.5935011619745201,0.8048331322298395
0.0251,0.3339,-0.6267294967199789,0.7792368946226313
0.0221,0.337,0.5935011619745201,0.8048331322298395
0.0221,0.3401,-0.7792368946225992,0.626729496720019
0.019,0.3431,-0.8048331322298394,-0.5935011619745201
0.0159,0.3431,-0.8048331322298397,-0.5935011619745202
0.0129,0.3431,-0.8048331322298395,-0.5935011619745202
0.0098,0.3431,-0.8048331322298395,-0.5935011619745202
0.0067,0.3431,-0.7071067811865475,-0.7071067811865477
0.0037,0.3401,-0.5935011619745201,-0.8048331322298395
0.0037,0.337,-0.8048331322298395,-0.5935011619745202
0.0006,0.337,-0.5935011619745201,-0.8048331322298395
0.0006,0.3309,0.8048331322298395,0.5935011619745202
0.0037,0.3309,0.6267294967199798,-0.7792368946226307
0.0067,0.3278,0.8048331322298395,0.5935011619745202
0.0098,0.3278,0.8048331322298395,0.5935011619745202
0.0129,0.3278,0.5935011619745202,0.8048331322298394
0.0129,0.3309,0.7071067811865483,0.7071067811865466
0.0159,0.3339,0.8048331322298394,0.5935011619745201
0.019,0.3339,0.5935011619745203,0.8048331322298395
0.019,0.3401,0.5935011619745201,0.8048331322298395
0.019,0.3431,-0.7071067811865527,0.7071067811865424
0.0159,0.3462,-0.6267294967200262,0.7792368946225935
0.0129,0.3493,-0.8048331322298395,-0.5935011619745202
0.0098,0.3493,-0.8048331322298395,-0.5935011619745202
0.0067,0.3493,-0.5935011619745201,-0.8048331322298395
0.0067,0.3462,-0.8048331322298397,-0.5935011619745202
0.0037,0.3462,-0.7071067811865476,-0.7071067811865475
0.0006,0.3431,-0.5935011619745201,-0.8048331322298395
0.0006,0.337,-0.5935011619745202,-0.8048331322298394
0.0006,0.3339,0.7792368946226359,-0.6267294967199732
0.0037,0.3309,-0.5935011619745202,-0.8048331322298394
0.0037,0.3278,0.8048331322298397,0.5935011619745202
0.0067,0.3278,0.8048331322298395,0.5935011619745202
0.0098,0.3278,0.8048331322298395,0.5935011619745202
0.0129,0.3278,0.5935011619745202,0.8048331322298394
0.0129,0.3309,0.5935011619745201,0.8048331322298395
0.0129,0.3339,0.5935011619745203,0.8048331322298395
0.0129,0.3401,0.5935011619745201,0.8048331322298395
0.0129,0.3431,0.4702715354163195,0.8825217747892554
0.0098,0.3523,0.5935011619745201,0.8048331322298395
0.0098,0.3554,-0.8048331322298397,-0.5935011619745202
0.0037,0.3554,-0.8048331322298395,-0.5935011619745202
0.0006,0.3554,-0.8048331322298395,-0.5935011619745202
-0.0025,0.3554,-0.7053527161613162,-0.7088565057921481
-0.0055,0.3523,-0.671444324765287,-0.7410550038563183
-0.0086,0.3462,-0.5935011619745201,-0.8048331322298395
-0.0086,0.3401,-0.3520174562746317,-0.9359934350613457
-0.0055,0.3339,-0.5935011619745201,-0.8048331322298395
-0.0055,0.3309,0.9388917442747269,0.3442125688186892
0.0006,0.3278,0.8048331322298395,0.5935011619745202
0.0037,0.3278,0.8048331322298397,0.5935011619745202
0.0067,0.3278,0.7417880749325546,0.6706343652750393
0.0129,0.3309,0.7071067811865483,0.7071067811865466
0.0159,0.3339,0.6706343652750382,0.7417880749325556
0.019,0.3401,0.7088565057921481,0.7053527161613161
0.0221,0.3431,0.5935011619745201,0.8048331322298395
0.0221,0.3493,-0.7792368946225992,0.626729496720019
0.019,0.3523,0.5935011619745201,0.8048331322298395
0.019,0.3554,-0.7071067811865527,0.7071067811865424
0.0159,0.3585,-0.8048331322298397,-0.5935011619745202
0.0129,0.3585,-0.8048331322298395,-0.5935011619745202
0.0098,0.3585,-0.5935011619745201,-0.8048331322298395
0.0098,0.3554,-0.8048331322298395,-0.5935011619745202
0.0067,0.3554,-0.7053527161613162,-0.708856505792148
0.0037,0.3523,-0.7088565057921481,-0.7053527161613161
0.0006,0.3493,-0.5935011619745201,-0.8048331322298395
0.0006,0.3431,-0.5935011619745201,-0.8048331322298395
0.0006,0.337,-0.5935011619745202,-0.8048331322298394
0.0006,0.3339,0.7792368946226359,-0.6267294967199732
0.0037,0.3309,0.6267294967199798,-0.7792368946226307
0.0067,0.3278,0.8048331322298395,0.5935011619745202
0.0129,0.3278,0.8048331322298397,0.5935011619745202
0.0159,0.3278,0.671444324765287,0.7410550038563182
0.019,0.3339,0.6706343652750383,0.7417880749325555
0.0221,0.3401,0.5935011619745201,0.8048331322298395
0.0221,0.3462,0.5935011619745201,0.8048331322298395
0.0221,0.3493,-0.7440696354397613,0.6681020712559874
0.0159,0.3554,-0.8048331322298397,-0.5935011619745202
0.0129,0.3554,-0.8048331322298395,-0.5935011619745202
0.0098,0.3554,-0.671444324765287,-0.7410550038563182
0.0067,0.3493,-0.5935011619745201,-0.8048331322298395
0.0067,0.3462,-0.669814782298038,-0.74252821994523
0.0037,0.3401,-0.5935011619745201,-0.8048331322298395
0.0037,0.337,-0.3596036180811802,-0.933105159059216
0.0067,0.3309,0.8048331322298395,0.5935011619745202
0.0098,0.3309,0.707106781186512,-0.7071067811865829
0.0129,0.3278,0.7410550038563175,0.6714443247652877
0.019,0.3309,0.5935011619745201,0.8048331322298395
0.019,0.337,0.5935011619745201,0.8048331322298395
0.019,0.3401,0.5935011619745201,0.8048331322298395
0.019,0.3462,0.5935011619745201,0.8048331322298395
0.019,0.3493,-0.7792368946225968,0.626729496720022
0.0159,0.3523,-0.8048331322298397,-0.5935011619745202
0.0129,0.3523,-0.8048331322298395,-0.5935011619745202
0.0098,0.3523,-0.8048331322298395,-0.5935011619745202
0.0067,0.3523,-0.669814782298038,-0.74252821994523
0.0037,0.3462,-0.5935011619745201,-0.8048331322298395
0.0037,0.3401,-0.5935011619745201,-0.8048331322298395
0.0037,0.337,-0.3596036180811802,-0.933105159059216
0.0067,0.3309,0.8048331322298395,0.5935011619745202
0.0098,0.3309,0.8048331322298395,0.5935011619745202
0.0129,0.3309,0.8048331322298397,0.5935011619745202
0.0159,0.3309,0.671444324765287,0.7410550038563182
0.019,0.337,0.5935011619745201,0.8048331322298395
0.019,0.3401,-0.8048331322298394,-0.5935011619745201
0.0159,0.3401,-0.8048331322298397,-0.5935011619745202
0.0129,0.3401,-0.7071067811865476,-0.7071067811865475
0.0098,0.337,-0.7071067811865467,-0.7071067811865483
0.0067,0.3339,-0.8048331322298397,-0.5935011619745202
0.0037,0.3339,-0.5935011619745201,-0.8048331322298395
0.0037,0.3309,0.8048331322298397,0.5935011619745202
0.0067,0.3309,0.7284179246083287,0.6851330725554674
0.0159,0.337,0.7514646896665989,0.6597733096937782
0.0312,0.3431,0.7584275111502353,0.6517574014389554
0.1048,0.3676,0.7679497056138631,0.6405101479661202
0.1538,0.3799,0.7607331225918124,0.6490648012268964
0.2028,0.3952,0.7592458778149762,0.6508038852227039
0.3346,0.4381,0.7615118081583052,0.6481510364378572
0.405,0.4596,0.744219270064895,0.6679353846474035
0.5214,0.5147,0.7299064633637268,0.6835470391566746
0.5643,0.5423,0.7299064633637268,0.6835470391566746
