-12417.2
-14030.1
-15166.5
-15132.8
-13694
-11738.8
-15782
-12638.2
-15274.1
-14441.5
-14108.9
-15520.8
-14054.2
-13332
-16392.3
-13137.3
-14402.8
-13650.7
-14293.8
-14178.9
-14234
-13556
-13928.8
-14420.7
-14358.9
-14317.2
-14216.7
-14143.9
-13447.9
-2733.73
-2581.9
-1687.77
-1158.02
-961.221
-1201.6
-1143.59
-1144.85
-886.209
-930.056
-1184.2
-1094.27
-1342.33
-897.191
-1159.56
-1353.86
-1267.42
-1609.77
-986.885
-1110.34
1041.72
1933.71
3344.28
4574.67
4973.38
5505.86
4430.15
5268.27
5468.06
5614.92
5339.6
5361.41
4856.31
4823.78
5181.36
3795.57
4586.04
5386.96
5006.93
4930.39
6122.65
6017.08
7119.53
7145.68
6522.32
5873.57
5579.6
4982.1
6579.85
6941.05
2538.19
2900.07
3846.39
4181.74
5025.17
5112.52
3849.32
3642.38
4429.04
4977.54
5455.62
6268.76
5909.42
6669.39
6190.5
6827.73
5123.12
5799.63
7090.78
6254.36
6439.19
6457.92
6784.05
6022.21
6156.81
6248.31
6291.74
5023.42
6288.2
6070.73
6303.97
6875.53
4978.61
4492.27
5731.09
5092.52
5785.07
5464.08
5021.95
4986.81
5546.34
5166.36
5871.12
4655.19
5466.18
5319.23
5390.65
5605.11
5154.87
5532.01
6200.8
5458.11
4908.15
5831.75
4258.42
6006.04
4990.25
4958.47
4920.69
4922.67
5732.49
4810.06
4463.94
4794.71
